"fw","neg","pos","p","source","chargeDensity","phii","U:0","U:1","U:2","force:0","force:1","force:2","elec:0","elec:1","elec:2","Points:0","Points:1","Points:2"
1.81235,0.000606555,0.000539628,-8.24239e-05,-3.43015e-06,-6.69265e-05,913.163,0.00293236,0.00194215,0,-0.000672709,0.000249684,0,14647.8,-5460.77,0,0.01875,0.02,0.00125
1.79691,0.000600422,0.000543378,-8.29142e-05,-7.40086e-06,-5.70432e-05,909.578,0.00291475,0.00145369,0,-0.000549925,0.000224359,0,14052,-5757.3,0,0.019,0.02,0.00125
1.78278,0.000595025,0.000545867,-8.32538e-05,-9.91903e-06,-4.9158e-05,906.138,0.0028843,0.000973145,0,-0.000454524,0.000203457,0,13480.2,-6058.27,0,0.01925,0.02,0.00125
1.76967,0.000590253,0.000547278,-8.34449e-05,-1.12725e-05,-4.29757e-05,902.838,0.00284291,0.000502887,0,-0.000380842,0.000186793,0,12922.8,-6361.69,0,0.0195,0.02,0.00125
1.75734,0.000585991,0.000547832,-8.34955e-05,-1.17546e-05,-3.81596e-05,899.676,0.00279061,4.42677e-05,0,-0.000323683,0.000173797,0,12371.8,-6665.37,0,0.01975,0.02,0.00125
1.74564,0.000582142,0.000547713,-8.34184e-05,-1.15856e-05,-3.44282e-05,896.652,0.00272744,-0.000400816,0,-0.000278993,0.000163933,0,11821.4,-6967.12,0,0.02,0.02,0.00125
1.73444,0.000578612,0.000547049,-8.3223e-05,-1.08824e-05,-3.15627e-05,893.765,0.00265398,-0.00082934,0,-0.00024376,0.000156744,0,11267.6,-7264.76,0,0.02025,0.02,0.00125
1.72369,0.0005753,0.000545979,-8.29163e-05,-9.74518e-06,-2.93215e-05,891.018,0.00256982,-0.00123828,0,-0.000215184,0.000151492,0,10707.5,-7556.13,0,0.0205,0.02,0.00125
1.71334,0.000572116,0.00054463,-8.25083e-05,-8.24797e-06,-2.74864e-05,888.412,0.00247477,-0.00162479,0,-0.000191023,0.000147365,0,10139.5,-7839.2,0,0.02075,0.02,0.00125
1.70338,0.000568979,0.00054311,-8.20118e-05,-6.44294e-06,-2.58689e-05,885.948,0.00236879,-0.0019863,0,-0.000169586,0.000143552,0,9563.26,-8112.05,0,0.021,0.02,0.00125
1.69385,0.000565829,0.000541514,-8.14407e-05,-4.36498e-06,-2.43141e-05,883.63,0.00225199,-0.00232052,0,-0.000149694,0.000139292,0,8979.19,-8372.96,0,0.02125,0.02,0.00125
1.68477,0.000562616,0.000539912,-8.08105e-05,-2.036e-06,-2.27042e-05,881.459,0.0021247,-0.00262549,0,-0.000130631,0.000133936,0,8388.42,-8620.41,0,0.0215,0.02,0.00125
1.67621,0.000559315,0.000538355,-8.01369e-05,5.30638e-07,-2.09601e-05,879.436,0.0019874,-0.00289964,0,-0.000112083,0.000127004,0,7792.52,-8853.07,0,0.02175,0.02,0.00125
1.66819,0.000555917,0.000536874,-7.94365e-05,3.32578e-06,-1.90432e-05,877.562,0.00184073,-0.00314171,0,-9.40617e-05,0.000118231,0,7193.35,-9069.84,0,0.022,0.02,0.00125
1.66077,0.000552433,0.000535479,-7.87254e-05,6.34015e-06,-1.69545e-05,875.839,0.00168543,-0.00335067,0,-7.68159e-05,0.000107599,0,6592.8,-9269.85,0,0.02225,0.02,0.00125
1.65398,0.000548895,0.000534162,-7.80199e-05,9.56006e-06,-1.47331e-05,874.266,0.00152226,-0.00352556,0,-6.0738e-05,9.53566e-05,0,5992.62,-9452.48,0,0.0225,0.02,0.00125
1.64783,0.000545352,0.0005329,-7.73352e-05,1.29627e-05,-1.24523e-05,872.843,0.00135198,-0.00366529,0,-4.627e-05,8.20123e-05,0,5394.23,-9617.35,0,0.02275,0.02,0.00125
1.64233,0.000541873,0.000531659,-7.66862e-05,1.65104e-05,-1.02133e-05,871.569,0.00117537,-0.00376819,0,-3.3815e-05,6.8306e-05,0,4798.54,-9764.3,0,0.023,0.02,0.00125
1.63748,0.000538543,0.000530404,-7.60866e-05,2.01408e-05,-8.13891e-06,870.444,0.000993359,-0.00383116,0,-2.36642e-05,5.51658e-05,0,4205.87,-9893.37,0,0.02325,0.02,0.00125
1.63326,0.000535474,0.000529106,-7.55492e-05,2.37479e-05,-6.36807e-06,869.466,0.000807378,-0.00384738,0,-1.59459e-05,4.36636e-05,0,3615.79,-10004.7,0,0.0235,0.02,0.00125
1.62966,0.000532823,0.000527768,-7.50858e-05,2.71366e-05,-5.05472e-06,868.635,0.000620055,-0.00380121,0,-1.0597e-05,3.50003e-05,0,3027.09,-10098.7,0,0.02375,0.02,0.00125
1.62667,0.000530836,0.000526461,-7.47061e-05,2.99154e-05,-4.37489e-06,867.952,0.000436538,-0.00365788,0,-7.34516e-06,3.05403e-05,0,2437.64,-10175.6,0,0.024,0.02,0.00125
1.62429,0.000529965,0.000525429,-7.44181e-05,3.12471e-05,-4.53616e-06,867.417,0.000265917,-0.00334722,0,-5.67202e-06,3.18654e-05,0,1844.26,-10235.6,0,0.02425,0.02,0.00125
1.62252,0.000531063,0.00052531,-7.42206e-05,2.93299e-05,-5.75346e-06,867.03,0.00012343,-0.00274722,0,-4.71589e-06,4.05886e-05,0,1242.61,-10279,0,0.0245,0.02,0.00125
1.62142,0.000535618,0.000527523,-7.40885e-05,2.06038e-05,-8.09512e-06,866.795,3.37475e-05,-0.00168752,0,-3.17568e-06,5.72429e-05,0,627.612,-10305.4,0,0.02475,0.02,0.00125
1.62086,0.000538991,0.000529453,-7.40338e-05,1.38796e-05,-9.53855e-06,866.716,0,0,0,-2.06767e-06,6.74954e-05,0,316.116,-10314.3,0,0.025,0.02,0.00125
2.4444,0.000789837,0.000169775,-6.0502e-05,0.000705945,-0.000620062,990.714,-0.000213761,0.000701504,0,-0.0150925,0.000241145,0,35319.5,-597.918,0,0.01525,0.02025,0.00125
2.56295,0.000803514,0,-5.81917e-05,0.00106279,-0.000803514,1000,0,0,0,-0.0174424,0.000144153,0,37146.1,-307.007,0,0.015,0.02025,0.00125
2.34208,0.000765943,0.000260264,-6.41989e-05,0.000512312,-0.000505679,982.341,0.000263865,0.00160032,0,-0.0111437,0.000392366,0,32004.8,-1158.41,0,0.0155,0.02025,0.00125
2.25783,0.000747406,0.000326762,-6.65024e-05,0.000373466,-0.000420644,974.711,0.000538661,0.00255412,0,-0.00847263,0.000475929,0,29279.9,-1671.43,0,0.01575,0.02025,0.00125
2.18691,0.000731614,0.000373015,-6.82182e-05,0.000277706,-0.000358599,967.7,0.000876649,0.00339622,0,-0.00665334,0.00051969,0,26989.8,-2130.31,0,0.016,0.02025,0.00125
2.12584,0.000717036,0.000405723,-6.97437e-05,0.000210728,-0.000311314,961.216,0.00125995,0.00402815,0,-0.00535248,0.000538135,0,25021.3,-2534.74,0,0.01625,0.02025,0.00125
2.07244,0.000703045,0.000430337,-7.1158e-05,0.000161704,-0.000272707,955.19,0.00163388,0.00442171,0,-0.00436562,0.000538173,0,23302.6,-2890.06,0,0.0165,0.02025,0.00125
2.02536,0.000689493,0.000450172,-7.25158e-05,0.000124053,-0.00023932,949.565,0.00197422,0.00459089,0,-0.00358184,0.00052411,0,21789.1,-3204.92,0,0.01675,0.02025,0.00125
1.98376,0.000676448,0.000466981,-7.38417e-05,9.40943e-05,-0.000209466,944.295,0.00226875,0.00456954,0,-0.00294234,0.000499616,0,20451.6,-3489.15,0,0.017,0.02025,0.00125
1.94701,0.000664048,0.000481609,-7.513e-05,6.97876e-05,-0.000182439,939.339,0.00251219,0.00439745,0,-0.00241417,0.000468083,0,19267.8,-3752.4,0,0.01725,0.02025,0.00125
1.9146,0.000652432,0.000494427,-7.63607e-05,4.99453e-05,-0.000158005,934.661,0.00270479,0.0041128,0,-0.00197678,0.000432533,0,18218.2,-4003.25,0,0.0175,0.02025,0.00125
1.88603,0.000641702,0.000505581,-7.75105e-05,3.38126e-05,-0.000136122,930.23,0.0028504,0.00374869,0,-0.00161558,0.00039549,0,17284.8,-4248.82,0,0.01775,0.02025,0.00125
1.86084,0.00063192,0.000515126,-7.85579e-05,2.08476e-05,-0.000116793,926.019,0.00295474,0.00333187,0,-0.00131903,0.000358936,0,16449.7,-4494.5,0,0.018,0.02025,0.00125
1.83855,0.000623096,0.000523104,-7.94856e-05,1.0612e-05,-9.99921e-05,922.005,0.00302413,0.00288285,0,-0.00107737,0.00032433,0,15695.8,-4743.98,0,0.01825,0.02025,0.00125
1.81872,0.000615203,0.000529573,-8.02812e-05,2.72072e-06,-8.56296e-05,918.171,0.00306466,0.00241663,0,-0.000881996,0.000292666,0,15007.1,-4999.32,0,0.0185,0.02025,0.00125
1.80092,0.00060818,0.000534625,-8.09369e-05,-3.17874e-06,-7.35555e-05,914.502,0.0030816,0.00194375,0,-0.000725274,0.000264551,0,14368.7,-5261.26,0,0.01875,0.02025,0.00125
1.78476,0.000601947,0.000538379,-8.14486e-05,-7.41026e-06,-6.35677e-05,910.986,0.00307913,0.00147145,0,-0.000600451,0.00024027,0,13767.4,-5529.43,0,0.019,0.02025,0.00125
1.76992,0.000596409,0.000540979,-8.18151e-05,-1.02668e-05,-5.54296e-05,907.618,0.00306025,0.00100468,0,-0.000501594,0.000219864,0,13191.7,-5802.69,0,0.01925,0.02025,0.00125
1.75613,0.000591465,0.000542579,-8.2037e-05,-1.2005e-05,-4.8886e-05,904.391,0.00302713,0.000546916,0,-0.000423541,0.000203164,0,12632.2,-6079.41,0,0.0195,0.02025,0.00125
1.74315,0.000587007,0.000543371,-8.21202e-05,-1.28809e-05,-4.3636e-05,901.302,0.00298029,0.000100308,0,-0.000361516,0.000189656,0,12081.3,-6357.62,0,0.01975,0.02025,0.00125
1.73084,0.000582937,0.000543526,-8.20763e-05,-1.30955e-05,-3.94115e-05,898.35,0.00291997,-0.000332945,0,-0.000311665,0.000178796,0,11533.2,-6635.27,0,0.02,0.02025,0.00125
1.71907,0.000579167,0.000543163,-8.19155e-05,-1.2764e-05,-3.60033e-05,895.535,0.00284687,-0.000749761,0,-0.000271129,0.000170129,0,10983.7,-6910.26,0,0.02025,0.02025,0.00125
1.70779,0.000575602,0.000542407,-8.16458e-05,-1.19768e-05,-3.3195e-05,892.858,0.00276112,-0.00114701,0,-0.000237378,0.000163019,0,10430.2,-7180.42,0,0.0205,0.02025,0.00125
1.69694,0.000572159,0.000541371,-8.12768e-05,-1.08003e-05,-3.07883e-05,890.32,0.0026628,-0.00152188,0,-0.000208371,0.00015677,0,9870.76,-7443.66,0,0.02075,0.02025,0.00125
1.68652,0.000568763,0.000540153,-8.08203e-05,-9.28127e-06,-2.86105e-05,887.922,0.00255215,-0.00187191,0,-0.000182559,0.000150684,0,9304.96,-7697.97,0,0.021,0.02025,0.00125
1.67656,0.000565356,0.000538835,-8.02901e-05,-7.45039e-06,-2.65204e-05,885.667,0.00242954,-0.00219497,0,-0.00015886,0.000144118,0,8733.03,-7941.52,0,0.02125,0.02025,0.00125
1.66707,0.000561894,0.000537482,-7.97008e-05,-5.32681e-06,-2.44115e-05,883.557,0.00229548,-0.00248927,0,-0.000136612,0.000136541,0,8155.87,-8172.69,0,0.0215,0.02025,0.00125
1.65811,0.000558353,0.000536138,-7.90678e-05,-2.92222e-06,-2.2215e-05,881.59,0.00215065,-0.00275339,0,-0.000115518,0.000127578,0,7574.84,-8390.06,0,0.02175,0.02025,0.00125
1.64971,0.000554728,0.000534827,-7.8407e-05,-2.45113e-07,-1.99001e-05,879.769,0.00199578,-0.00298614,0,-9.55734e-05,0.000117057,0,6991.55,-8592.48,0,0.022,0.02025,0.00125
1.64191,0.000551031,0.000533557,-7.77342e-05,2.69504e-06,-1.74737e-05,878.094,0.00183167,-0.00318655,0,-7.69755e-05,0.000105031,0,6407.65,-8779.05,0,0.02225,0.02025,0.00125
1.63475,0.000547296,0.000532318,-7.70648e-05,5.88367e-06,-1.4978e-05,876.565,0.0016591,-0.00335366,0,-6.00412e-05,9.17876e-05,0,5824.61,-8949.16,0,0.0225,0.02025,0.00125
1.62823,0.000543572,0.000531087,-7.64137e-05,9.29676e-06,-1.24856e-05,875.182,0.00147879,-0.00348635,0,-4.51189e-05,7.78367e-05,0,5243.62,-9102.42,0,0.02275,0.02025,0.00125
1.62236,0.000539926,0.000529832,-7.57953e-05,1.28953e-05,-1.00939e-05,873.943,0.0012915,-0.00358304,0,-3.25092e-05,6.38813e-05,0,4665.39,-9238.71,0,0.023,0.02025,0.00125
1.61716,0.000536441,0.000528523,-7.52232e-05,1.66162e-05,-7.91819e-06,872.849,0.00109807,-0.00364092,0,-2.24024e-05,5.07729e-05,0,4090.02,-9358.13,0,0.02325,0.02025,0.00125
1.61261,0.000533224,0.000527137,-7.47097e-05,2.03544e-05,-6.08681e-06,871.898,0.000899778,-0.00365397,0,-1.48369e-05,3.94723e-05,0,3516.97,-9460.92,0,0.0235,0.02025,0.00125
1.60871,0.000530423,0.000525683,-7.42662e-05,2.39211e-05,-4.74054e-06,871.091,0.000699002,-0.00360833,0,-9.6777e-06,3.10377e-05,0,2944.97,-9547.44,0,0.02375,0.02025,0.00125
1.60545,0.000528273,0.000524233,-7.3902e-05,2.69433e-05,-4.03965e-06,870.425,0.000500492,-0.00347265,0,-6.6039e-06,2.66587e-05,0,2371.9,-9618.04,0,0.024,0.02025,0.00125
1.60284,0.000527197,0.000523026,-7.36244e-05,2.86309e-05,-4.17234e-06,869.904,0.000312815,-0.00318205,0,-5.0755e-06,2.77012e-05,0,1794.68,-9673.08,0,0.02425,0.02025,0.00125
1.60091,0.000528005,0.000522676,-7.34302e-05,2.72803e-05,-5.3295e-06,869.528,0.000151446,-0.00262018,0,-4.24565e-06,3.55273e-05,0,1209.19,-9712.74,0,0.0245,0.02025,0.00125
1.59969,0.000532125,0.000524568,-7.32903e-05,1.94741e-05,-7.55701e-06,869.3,4.49361e-05,-0.00161786,0,-2.8796e-06,5.04897e-05,0,610.673,-9736.89,0,0.02475,0.02025,0.00125
1.59909,0.00053524,0.000526312,-7.32282e-05,1.33161e-05,-8.92755e-06,869.223,0,0,0,-1.8827e-06,5.96854e-05,0,307.552,-9745.06,0,0.025,0.02025,0.00125
2.42644,0.000784997,0.000171189,-6.01189e-05,0.000697878,-0.000613808,990.864,-0.000221166,0.000595708,0,-0.014697,0.000239723,0,34739,-601.169,0,0.01525,0.0205,0.00125
2.54399,0.000798904,0,-5.787e-05,0.00105493,-0.000798904,1000,0,0,0,-0.0170245,0.000143849,0,36546.8,-308.817,0,0.015,0.0205,0.00125
2.32536,0.000760846,0.000262981,-6.37142e-05,0.000503686,-0.000497865,982.63,0.000231987,0.00137979,0,-0.0107888,0.000388028,0,31466.9,-1164.43,0,0.0155,0.0205,0.00125
2.24261,0.000742501,0.00033068,-6.59314e-05,0.000364138,-0.000411821,975.13,0.000483763,0.00224082,0,-0.00815782,0.000468113,0,28793.4,-1679.81,0,0.01575,0.0205,0.00125
2.17333,0.000727302,0.000377411,-6.75436e-05,0.0002684,-0.000349891,968.234,0.000802364,0.00303058,0,-0.00638813,0.000509321,0,26558.6,-2139.92,0,0.016,0.0205,0.00125
2.11387,0.000713547,0.000409772,-6.89484e-05,0.000202349,-0.000303776,961.851,0.00117612,0.00364949,0,-0.0051437,0.000526944,0,24643.2,-2543.36,0,0.01625,0.0205,0.00125
2.06187,0.00070046,0.00043348,-7.02333e-05,0.000154789,-0.00026698,955.912,0.00155094,0.0040597,0,-0.00421272,0.000527811,0,22970.9,-2894.68,0,0.0165,0.0205,0.00125
2.01589,0.000687799,0.00045214,-7.14609e-05,0.000118746,-0.00023566,950.365,0.0019013,0.00426459,0,-0.00347903,0.00051576,0,21494.8,-3202.08,0,0.01675,0.0205,0.00125
1.97506,0.000675572,0.000467701,-7.26645e-05,9.02969e-05,-0.000207871,945.164,0.00221318,0.00428909,0,-0.00288151,0.000493976,0,20184.9,-3475.28,0,0.017,0.0205,0.00125
1.93877,0.00066388,0.00048113,-7.38457e-05,6.72775e-05,-0.000182751,940.273,0.00247922,0.00416627,0,-0.00238684,0.000465478,0,19019.4,-3723.99,0,0.01725,0.0205,0.00125
1.90651,0.000652844,0.00049287,-7.49891e-05,4.84549e-05,-0.000159974,935.655,0.00269757,0.00392976,0,-0.00197506,0.000433021,0,17980.2,-3957.03,0,0.0175,0.0205,0.00125
1.87784,0.000642562,0.000503109,-7.60733e-05,3.30692e-05,-0.000139453,931.282,0.00287016,0.00360984,0,-0.00163255,0.000398941,0,17050.7,-4181.86,0,0.01775,0.0205,0.00125
1.85234,0.000633097,0.000511923,-7.70764e-05,2.05957e-05,-0.000121174,927.13,0.00300111,0.00323185,0,-0.00134887,0.000365088,0,16214.7,-4404.33,0,0.018,0.0205,0.00125
1.82958,0.000624474,0.000519356,-7.7979e-05,1.06252e-05,-0.000105117,923.175,0.00309549,0.00281595,0,-0.0011153,0.000332824,0,15456.8,-4628.66,0,0.01825,0.0205,0.00125
1.80917,0.000616679,0.00052546,-7.8766e-05,2.80785e-06,-9.1219e-05,919.401,0.0031585,0.00237749,0,-0.000924227,0.000303078,0,14762.3,-4857.51,0,0.0185,0.0205,0.00125
1.79072,0.00060967,0.000530306,-7.94263e-05,-3.17117e-06,-7.93635e-05,915.794,0.00319487,0.00192782,0,-0.000768884,0.000276409,0,14117.6,-5092.18,0,0.01875,0.0205,0.00125
1.77388,0.000603382,0.000533993,-7.99529e-05,-7.59899e-06,-6.93898e-05,912.342,0.00320852,0.00147516,0,-0.000643254,0.000253082,0,13510.5,-5332.87,0,0.019,0.0205,0.00125
1.75835,0.000597738,0.000536636,-8.03423e-05,-1.07347e-05,-6.11022e-05,909.039,0.00320247,0.00102551,0,-0.00054202,0.000233132,0,12930.3,-5578.88,0,0.01925,0.0205,0.00125
1.74387,0.000592648,0.000538365,-8.05932e-05,-1.28055e-05,-5.42826e-05,905.877,0.00317898,0.00058329,0,-0.000460517,0.000216399,0,12367.9,-5828.96,0,0.0195,0.0205,0.00125
1.73023,0.000588012,0.000539341,-8.07092e-05,-1.40314e-05,-4.86704e-05,902.855,0.00313906,0.000151457,0,-0.000394434,0.000202435,0,11815.9,-6081.4,0,0.01975,0.0205,0.00125
1.71728,0.000583733,0.000539721,-8.06998e-05,-1.4593e-05,-4.40124e-05,899.969,0.00308309,-0.000267474,0,-0.000340142,0.000190686,0,11268.8,-6334.33,0,0.02,0.0205,0.00125
1.70491,0.000579726,0.00053962,-8.05759e-05,-1.46019e-05,-4.0106e-05,897.221,0.00301188,-0.000670378,0,-0.000294914,0.000180675,0,10722.4,-6585.77,0,0.02025,0.0205,0.00125
1.69305,0.000575907,0.000539146,-8.03463e-05,-1.41383e-05,-3.67615e-05,894.608,0.00292603,-0.00105405,0,-0.0002565,0.000171859,0,10174,-6833.58,0,0.0205,0.0205,0.00125
1.68166,0.000572199,0.000538396,-8.00197e-05,-1.32611e-05,-3.38035e-05,892.133,0.00282592,-0.00141571,0,-0.000223081,0.000163649,0,9621.96,-7075.67,0,0.02075,0.0205,0.00125
1.67072,0.000568535,0.000537456,-7.96072e-05,-1.20107e-05,-3.10793e-05,889.797,0.00271206,-0.00175297,0,-0.000193271,0.000155465,0,9065.39,-7310.01,0,0.021,0.0205,0.00125
1.66027,0.000564861,0.000536397,-7.91218e-05,-1.04136e-05,-2.8465e-05,887.601,0.00258509,-0.00206381,0,-0.000166104,0.000146784,0,8504.48,-7534.71,0,0.02125,0.0205,0.00125
1.65031,0.000561141,0.000535273,-7.85774e-05,-8.48593e-06,-2.58687e-05,885.545,0.00244576,-0.00234659,0,-0.000140984,0.000137192,0,7939.88,-7748.08,0,0.0215,0.0205,0.00125
1.64088,0.000557355,0.000534121,-7.7989e-05,-6.23775e-06,-2.32336e-05,883.631,0.00229487,-0.00259995,0,-0.000117635,0.000126425,0,7372.73,-7948.7,0,0.02175,0.0205,0.00125
1.63203,0.000553499,0.000532961,-7.73717e-05,-3.67702e-06,-2.05381e-05,881.859,0.00213327,-0.00282275,0,-9.60335e-05,0.000114398,0,6804.35,-8135.38,0,0.022,0.0205,0.00125
1.62379,0.00054959,0.000531795,-7.67405e-05,-8.13435e-07,-1.77951e-05,880.229,0.00196182,-0.00301401,0,-7.63233e-05,0.000101227,0,6236.12,-8307.21,0,0.02225,0.0205,0.00125
1.61617,0.000545661,0.000530611,-7.61104e-05,2.33775e-06,-1.50494e-05,878.74,0.0017813,-0.00317272,0,-5.87431e-05,8.72335e-05,0,5669.26,-8463.6,0,0.0225,0.0205,0.00125
1.60921,0.000541761,0.000529389,-7.54958e-05,5.75163e-06,-1.23723e-05,877.394,0.00159241,-0.00329774,0,-4.35448e-05,7.292e-05,0,5104.67,-8604.2,0,0.02275,0.0205,0.00125
1.60292,0.000537956,0.0005281,-7.49108e-05,9.38836e-06,-9.85601e-06,876.188,0.00139585,-0.00338752,0,-3.09257e-05,5.89446e-05,0,4542.83,-8728.94,0,0.023,0.0205,0.00125
1.5973,0.000534324,0.000526717,-7.43685e-05,1.31846e-05,-7.60727e-06,875.122,0.0011924,-0.0034395,0,-2.09766e-05,4.60768e-05,0,3983.66,-8837.95,0,0.02325,0.0205,0.00125
1.59235,0.000530968,0.000525225,-7.3881e-05,1.70363e-05,-5.7427e-06,874.196,0.000983226,-0.0034484,0,-1.3649e-05,3.51647e-05,0,3426.49,-8931.54,0,0.0235,0.0205,0.00125
1.58808,0.000528028,0.000523639,-7.34593e-05,2.07601e-05,-4.38945e-06,873.409,0.000770525,-0.00340202,0,-8.74046e-06,2.71279e-05,0,2869.97,-9010.09,0,0.02375,0.0205,0.00125
1.5845,0.000525727,0.000522035,-7.31123e-05,2.39991e-05,-3.69208e-06,872.761,0.000558706,-0.00327232,0,-5.88577e-06,2.29919e-05,0,2311.99,-9074.05,0,0.024,0.0205,0.00125
1.58162,0.000524466,0.000520647,-7.28465e-05,2.60056e-05,-3.81993e-06,872.253,0.000355839,-0.00299992,0,-4.52648e-06,2.39244e-05,0,1749.58,-9123.8,0,0.02425,0.0205,0.00125
1.57949,0.000525007,0.000520067,-7.26569e-05,2.51711e-05,-4.94002e-06,871.886,0.000177508,-0.0024755,0,-3.82989e-06,3.10565e-05,0,1178.81,-9159.58,0,0.0245,0.0205,0.00125
1.57815,0.000528711,0.000521639,-7.25107e-05,1.82433e-05,-7.07208e-06,871.664,5.55895e-05,-0.00153452,0,-2.6222e-06,4.45539e-05,0,595.281,-9181.38,0,0.02475,0.0205,0.00125
1.57749,0.00053157,0.000523193,-7.24421e-05,1.26383e-05,-8.37712e-06,871.589,0,0,0,-1.72184e-06,5.28081e-05,0,299.768,-9188.75,0,0.025,0.0205,0.00125
2.40836,0.000779922,0.000172637,-5.97725e-05,0.000689831,-0.000607285,991.014,-0.000227394,0.000505335,0,-0.0142989,0.00023825,0,34155.1,-604.665,0,0.01525,0.02075,0.00125
2.5249,0.000794097,0,-5.75839e-05,0.001047,-0.000794097,1000,0,0,0,-0.0166037,0.000143538,0,35943.8,-310.747,0,0.015,0.02075,0.00125
2.30851,0.000755421,0.000265788,-6.3268e-05,0.000495129,-0.000489633,982.922,0.000200886,0.00118317,0,-0.0104298,0.000383457,0,30926.1,-1171.02,0,0.0155,0.02075,0.00125
2.22729,0.000737161,0.000334858,-6.54025e-05,0.000354756,-0.000402303,975.551,0.000427633,0.00195096,0,-0.00783488,0.000459689,0,28304.4,-1689.39,0,0.01575,0.02075,0.00125
2.15971,0.000722472,0.000382308,-6.6918e-05,0.000258785,-0.000340164,968.77,0.000723225,0.00268138,0,-0.0061097,0.000497843,0,26126.3,-2151.82,0,0.016,0.02075,0.00125
2.10194,0.000709488,0.000414534,-6.82098e-05,0.000193429,-0.000294955,962.488,0.00108269,0.0032776,0,-0.00491788,0.000514187,0,24266.6,-2555.89,0,0.01625,0.02075,0.00125
2.05144,0.000697282,0.00043748,-6.93719e-05,0.000147198,-0.000259802,956.637,0.00145327,0.00369476,0,-0.00404079,0.000515555,0,22643.8,-2905.17,0,0.0165,0.02075,0.00125
2.0067,0.000685506,0.000455047,-7.04733e-05,0.000112715,-0.000230458,951.166,0.00180859,0.00392694,0,-0.0033566,0.0005053,0,21208.5,-3207.33,0,0.01675,0.02075,0.00125
1.96678,0.000674106,0.000469406,-7.15549e-05,8.57803e-05,-0.0002047,946.032,0.00213311,0.00399072,0,-0.00280137,0.00048607,0,19929.7,-3471.85,0,0.017,0.02075,0.00125
1.93108,0.000663146,0.000481656,-7.26252e-05,6.40856e-05,-0.000181491,941.201,0.0024176,0.00391264,0,-0.00234104,0.00046046,0,18786,-3708.45,0,0.01725,0.02075,0.00125
1.8991,0.000652727,0.000492318,-7.36743e-05,4.63375e-05,-0.000160409,936.64,0.00265824,0.00372169,0,-0.00195601,0.000430932,0,17760.3,-3926.1,0,0.0175,0.02075,0.00125
1.87046,0.000642938,0.000501623,-7.46836e-05,3.17633e-05,-0.000141315,932.321,0.00285513,0.00344512,0,-0.00163351,0.000399631,0,16837.4,-4132.56,0,0.01775,0.02075,0.00125
1.84476,0.000633845,0.000509672,-7.56318e-05,1.9851e-05,-0.000124173,928.221,0.00301079,0.00310659,0,-0.0013641,0.000368285,0,16002.8,-4334.06,0,0.018,0.02075,0.00125
1.82163,0.000625478,0.000516513,-7.64987e-05,1.0218e-05,-0.000108965,924.32,0.00312901,0.00272554,0,-0.00114005,0.000338176,0,15242.7,-4535.28,0,0.01825,0.02075,0.00125
1.80071,0.000617837,0.000522194,-7.7267e-05,2.54749e-06,-9.56434e-05,920.599,0.00321401,0.00231733,0,-0.000954682,0.000310178,0,14543.6,-4739.4,0,0.0185,0.02075,0.00125
1.78167,0.000610893,0.000526771,-7.79233e-05,-3.43974e-06,-8.41221e-05,917.047,0.00326987,0.0018938,0,-0.000802051,0.000284821,0,13893.3,-4948.25,0,0.01875,0.02075,0.00125
1.76419,0.000604596,0.000530323,-7.8458e-05,-7.99581e-06,-7.42737e-05,913.653,0.00330019,0.00146391,0,-0.000676845,0.000262355,0,13280.7,-5162.52,0,0.019,0.02075,0.00125
1.74799,0.000598882,0.000532944,-7.88653e-05,-1.13474e-05,-6.59376e-05,910.407,0.00330784,0.00103445,0,-0.000574346,0.000242804,0,12695.6,-5382,0,0.01925,0.02075,0.00125
1.73284,0.000593673,0.000534742,-7.91424e-05,-1.36936e-05,-5.89305e-05,907.305,0.0032951,0.000610656,0,-0.00049038,0.000226024,0,12129.7,-5605.77,0,0.0195,0.02075,0.00125
1.71853,0.000588882,0.000535842,-7.929e-05,-1.52153e-05,-5.30394e-05,904.342,0.00326347,0.000196285,0,-0.000421174,0.000211656,0,11575.9,-5832.42,0,0.01975,0.02075,0.00125
1.70492,0.000584413,0.000536393,-7.93154e-05,-1.60789e-05,-4.80203e-05,901.517,0.00321334,-0.000205869,0,-0.000363284,0.000199118,0,11028.8,-6060.27,0,0.02,0.02075,0.00125
1.69192,0.000580181,0.000536511,-7.92296e-05,-1.63952e-05,-4.36702e-05,898.828,0.00314551,-0.000592711,0,-0.00031407,0.000187879,0,10484.5,-6287.49,0,0.02025,0.02075,0.00125
1.67944,0.000576114,0.000536279,-7.9042e-05,-1.62267e-05,-3.98344e-05,896.275,0.00306116,-0.000960956,0,-0.000271626,0.000177511,0,9940.25,-6512.04,0,0.0205,0.02075,0.00125
1.66746,0.000572143,0.00053578,-7.87602e-05,-1.56239e-05,-3.63635e-05,893.858,0.00296091,-0.00130785,0,-0.000234367,0.000167529,0,9394.33,-6731.88,0,0.02075,0.02075,0.00125
1.65597,0.000568212,0.000535085,-7.83942e-05,-1.46212e-05,-3.31274e-05,891.578,0.00284556,-0.00163107,0,-0.000201084,0.000157469,0,8845.93,-6945,0,0.021,0.02075,0.00125
1.64497,0.000564274,0.000534252,-7.79563e-05,-1.32409e-05,-3.00217e-05,889.435,0.00271597,-0.00192867,0,-0.000170928,0.000146925,0,8294.96,-7149.53,0,0.02125,0.02075,0.00125
